REC_BH	STATNUM	ORI	BINCIDNO	ORIADDDT	ORINIBRS	CITY	STATECOD	POPGRP	DIVISN	REGION	AGINDIC	CORECTY	COVBYORI	FIELDNO	JUDDIST	NBRSFLG	INACTDTE	POP1	COUNTY1	MSA1	LSTPOP1	POP2	COUNTY2	MSA2	LSTPOP2	POP3	COUNTY3	MSA3	LSTPOP3	POP4	COUNTY4	MSA4	LSTPOP4	POP5	COUNTY5	MSA5	LSTPOP5	MASTERYR	QTR1ACT	QTR2ACT	QTR3ACT	QTR4ACT	F1QACT	F2QACT	F3QACT	F4QACT	AGNAME	CFIPS1	CFIPS2	CFIPS3	CFIPS4	CFIPS5	HC_FLAG
BH	50	AK0012500	 	20101004	 	METLAKATLA	AK	7	9	4	7	N	 	3030	020A	 	 	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2015	 	Z	 	 	 	 	 	 	METLAKATLA TRIBAL	 	 	 	 	 	0
BH	50	AK0012600	 	19941021	 	FAIRBANKS	AK	7	9	4	5	N	 	3030	020A	 	 	0	 	258	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2015	Z	Z	Z	Z	 	 	 	 	FAIRBANKS INTRNL AIRPORT	 	 	 	 	 	0
BH	50	AK0012700	 	19910430	 	ANCHORAGE	AK	7	9	4	5	N	 	3030	020A	 	 	0	 	38	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2015	Z	Z	Z	Z	 	 	 	 	ANCHORAGE INTRNTL AIRPOR	 	 	 	 	 	0
BH	50	AK0012800	 	19910430	 	WHITTIER	AK	7	9	4	1	N	 	3030	020A	 	 	216	 	 	222	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2015	 	 	 	 	 	 	 	 	WHITTIER	 	 	 	 	 	0
BH	50	AK0013000	 	19910430	 	DILLINGHAM	AK	7	9	4	1	N	 	3030	020A	 	 	2411	 	 	2416	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2015	Z	Z	Z	Z	 	 	 	 	DILLINGHAM	 	 	 	 	 	0
BH	50	AK0013100	 	19910430	 	HOONAH	AK	7	9	4	1	N	 	3030	020A	 	 	728	 	 	752	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2015	 	 	 	 	 	 	 	 	HOONAH	 	 	 	 	 	0
BH	50	AK0013200	 	19910430	 	NORTH POLE	AK	7	9	4	1	N	 	3030	020A	 	 	2190	 	258	2235	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2015	Z	I	Z	Z	 	 	 	 	NORTH POLE	 	 	 	 	 	1
BH	50	AK0013300	 	19910430	 	UNALASKA	AK	6	9	4	1	N	 	3030	020A	 	 	4554	 	 	4308	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2015	Z	Z	 	Z	 	 	 	 	UNALASKA	 	 	 	 	 	0
BH	50	AK0013500	 	19910430	 	KLAWOCK	AK	7	9	4	1	N	 	3030	020A	 	 	778	 	 	782	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2015	 	 	 	 	 	 	 	 	KLAWOCK	 	 	 	 	 	0
BH	50	AK0014200	 	19931019	 	FAIRBANKS	AK	7	9	4	3	N	 	3030	020A	 	 	0	 	258	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2015	Z	Z	Z	Z	 	 	 	 	UNIV OF AK: FAIRBANKS	 	 	 	 	 	0
BH	50	AK0014300	 	19951030	 	ANCHORAGE	AK	7	9	4	3	N	 	3030	020A	 	 	0	 	38	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2015	Z	Z	Z	Z	 	 	 	 	UNIV OF AK: ANCHORAGE	 	 	 	 	 	0
BH	50	AK0014500	 	19910430	 	CRAIG	AK	7	9	4	1	N	 	3030	020A	 	 	1265	 	 	1264	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2015	Z	Z	Z	Z	 	 	 	 	CRAIG	 	 	 	 	 	0
BH	50	AK0014600	 	19910430	 	KING SALMON	AK	7	9	4	1	N	 	3030	020A	 	 	942	 	 	945	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2015	Z	Z	Z	Z	 	 	 	 	BRISTOL BAY BOROUGH	 	 	 	 	 	0
BH	50	AK0014700	 	20000825	 	KAKE	AK	7	9	4	0	N	AKAST0100	3030	020A	 	20151201	580	 	 	543	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2015	 	 	 	 	 	 	 	 	KAKE	 	 	 	 	 	0
BH	50	AK0014900	 	20000825	 	NENANA	AK	7	9	4	0	N	AKAST0100	3030	020A	 	20040901	376	 	 	388	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2015	 	 	 	 	 	 	 	 	NENANA	 	 	 	 	 	0
BH	50	AK0015000	 	19910430	 	SAINT PAUL ISLAND	AK	7	9	4	1	N	 	3030	020A	 	 	520	 	 	486	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2015	 	 	 	 	 	 	 	 	ST. PAUL	 	 	 	 	 	0
BH	50	AK0015200	 	19910430	 	SAND POINT	AK	7	9	4	1	N	 	3030	020A	 	 	1094	 	 	938	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2015	 	 	 	 	 	 	 	 	SAND POINT	 	 	 	 	 	0
BH	50	AK0015400	 	19941021	 	TOGIAK	AK	7	9	4	0	N	AKAST0100	3030	020A	 	20151201	847	 	 	855	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2015	 	 	 	 	 	 	 	 	TOGIAK	 	 	 	 	 	0
BH	50	AK0015600	 	19931019	 	WASILLA	AK	6	9	4	1	N	 	3030	020A	 	 	9099	 	38	8807	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2015	Z	Z	Z	Z	 	 	 	 	WASILLA	 	 	 	 	 	0
BH	50	AK0016300	 	19981218	 	ANVIK	AK	7	9	4	0	N	AKAST0100	3030	020A	 	20021201	85	 	 	88	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2015	 	 	 	 	 	 	 	 	ANVIK	 	 	 	 	 	0
BH	50	AK0016400	 	20000825	 	EMMONAK	AK	7	9	4	0	N	AKAST0100	3030	020A	 	20101201	843	 	 	830	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2015	 	 	 	 	 	 	 	 	EMMONAK	 	 	 	 	 	0
BH	50	AK0016600	 	20050725	 	HOUSTON	AK	7	9	4	0	N	AKAST0100	3030	020A	 	20111201	2187	 	38	2120	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2015	 	 	 	 	 	 	 	 	HOUSTON	 	 	 	 	 	0
BH	50	AK0200400	 	20041116	 	ANCHORAGE	AK	7	9	4	6	N	 	3030	020A	 	 	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2015	 	 	 	 	 	 	 	 	ALCOHOL BEV CONTROL BRD	 	 	 	 	 	0
BH	50	AKASP0000	 	19910430	 	ANCHORAGE	AK	8D	9	4	0	N	AKAST0100	3030	020A	 	20141201	0	 	 	255766	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2015	 	 	 	 	 	 	 	 	STATE TROOPERS	 	 	 	 	 	0
BH	50	AKAST0100	 	20141217	 	WASILLA	AK	8A	9	4	4	N	 	3030	020A	 	 	259076	 	 	257555	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2015	Z	Z	Z	Z	 	 	 	 	STATE TROOPERS	 	 	 	 	 	0
BH	1	AL0010000	 	19910430	19910101	BIRMINGHAM	AL	9A	6	3	2	N	 	3070	010N	A	 	145801	37	98	147058	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2015	 	 	 	 	 	 	 	 	JEFFERSON	073	 	 	 	 	0
BH	1	AL0010100	 	19910430	19910101	BESSEMER	AL	4	6	3	1	N	 	3070	010N	A	 	26828	37	98	26957	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2015	 	 	 	 	 	 	 	 	BESSEMER	073	 	 	 	 	0
BH	1	AL0010200	 	19910430	19910101	BIRMINGHAM	AL	2	6	3	1	Y	 	3070	010N	A	 	210515	37	98	210356	1776	59	98	1759	0	 	 	0	0	 	 	0	0	 	 	0	2015	I	I	I	I	 	 	 	 	BIRMINGHAM	073	117	 	 	 	1
BH	1	AL0010300	 	19910430	19910101	BIRMINGHAM	AL	5	6	3	1	N	 	3070	010N	A	 	20801	37	98	20330	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2015	 	 	 	 	 	 	 	 	MOUNTAIN BROOK	073	 	 	 	 	0
BH	1	AL0010400	 	19910430	19910101	FAIRFIELD	AL	5	6	3	1	N	 	3070	010N	A	 	10958	37	98	10913	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2015	 	 	 	 	 	 	 	 	FAIRFIELD	073	 	 	 	 	0
BH	1	AL0010500	 	19910430	19910101	GARDENDALE	AL	5	6	3	1	N	 	3070	010N	A	 	13690	37	98	13697	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2015	 	 	 	 	 	 	 	 	GARDENDALE	073	 	 	 	 	0
BH	1	AL0010600	 	19910430	19910101	LEEDS	AL	5	6	3	1	N	 	3070	010N	A	 	9884	37	98	9849	1981	58	98	1975	110	59	98	110	0	 	 	0	0	 	 	0	2015	 	 	 	 	 	 	 	 	LEEDS	073	115	117	 	 	0
BH	1	AL0010700	 	19910430	19910101	MIDFIELD	AL	6	6	3	1	N	 	3070	010N	A	 	5240	37	98	5265	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2015	 	 	 	 	 	 	 	 	MIDFIELD	073	 	 	 	 	0
BH	1	AL0010800	 	19910430	19910101	BIRMINGHAM	AL	6	6	3	1	N	 	3070	010N	A	 	6225	37	98	6259	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2015	 	 	 	 	 	 	 	 	TARRANT	073	 	 	 	 	0
BH	1	AL0010900	 	19910430	19910101	BIRMINGHAM	AL	4	6	3	1	N	 	3070	010N	A	 	34131	37	98	33997	12	59	98	12	0	 	 	0	0	 	 	0	0	 	 	0	2015	 	 	 	 	 	 	 	 	VESTAVIA HILLS	073	117	 	 	 	0
BH	1	AL0011000	 	19910430	19910101	BIRMINGHAM	AL	4	6	3	1	N	 	3070	010N	A	 	25968	37	98	25900	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2015	 	 	 	 	 	 	 	 	HOMEWOOD	073	 	 	 	 	0
BH	1	AL0011100	 	19910430	19910101	FULTONDALE	AL	6	6	3	1	N	 	3070	010N	A	 	9044	37	98	8847	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2015	 	 	 	 	 	 	 	 	FULTONDALE	073	 	 	 	 	0
BH	1	AL0011200	 	19910430	19910101	HOOVER	AL	3	6	3	1	Y	 	3070	010N	A	 	60648	37	98	60470	24515	59	98	24373	0	 	 	0	0	 	 	0	0	 	 	0	2015	Z	I	I	Z	 	 	 	 	HOOVER	073	117	 	 	 	1
BH	1	AL0011300	 	19910430	19910101	IRONDALE	AL	5	6	3	1	N	 	3070	010N	A	 	12469	37	98	12387	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2015	 	 	 	 	 	 	 	 	IRONDALE	073	 	 	 	 	0
BH	1	AL0011400	 	19910430	19910101	PLEASANT GROVE	AL	5	6	3	1	N	 	3070	010N	A	 	10382	37	98	10427	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2015	 	 	 	 	 	 	 	 	PLEASANT GROVE	073	 	 	 	 	0
BH	1	AL0011500	 	20001012	 	ROOSEVELT CITY	AL	7	6	3	0	N	AL0010000	3070	010N	 	20000101	0	37	98	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2015	 	 	 	 	 	 	 	 	ROOSEVELT CITY	073	 	 	 	 	0
BH	1	AL0011600	 	19910430	19910101	GRAYSVILLE	AL	7	6	3	0	N	AL0010000	3070	010N	A	20150101	2103	37	98	2111	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2015	 	 	 	 	 	 	 	 	GRAYSVILLE	073	 	 	 	 	0
BH	1	AL0011700	 	20001012	 	BIRMINGHAM	AL	7	6	3	0	N	AL0010000	3070	010N	 	20000101	0	37	98	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2015	 	 	 	 	 	 	 	 	BROWNSVILLE	073	 	 	 	 	0
BH	1	AL0011800	 	19910430	 	BESSEMER	AL	6	6	3	1	N	 	3070	010N	 	 	2870	37	98	2885	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2015	 	 	 	 	 	 	 	 	BRIGHTON	073	 	 	 	 	0
BH	1	AL0011900	 	19910430	19910101	BESSEMER	AL	5	6	3	1	N	 	3070	010N	A	 	15745	37	98	15809	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2015	 	 	 	 	 	 	 	 	HUEYTOWN	073	 	 	 	 	0
BH	1	AL0012000	 	19910430	 	BESSEMER	AL	7	6	3	1	N	 	3070	010N	 	 	2167	37	98	2162	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2015	 	 	 	 	 	 	 	 	LIPSCOMB	073	 	 	 	 	0
BH	1	AL0012100	 	19910430	19910101	TRUSSVILLE	AL	5	6	3	1	N	 	3070	010N	A	 	20343	37	98	19939	531	58	98	514	0	 	 	0	0	 	 	0	0	 	 	0	2015	Z	Z	Z	Z	 	 	 	 	TRUSSVILLE	073	115	 	 	 	0
BH	1	AL0012200	 	19910430	19910101	ADAMSVILLE	AL	6	6	3	1	N	 	3070	010N	A	 	4414	37	98	4430	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2015	 	 	 	 	 	 	 	 	ADAMSVILLE	073	 	 	 	 	0
BH	1	AL0012300	 	19910430	19910101	WARRIOR	AL	6	6	3	1	N	 	3070	010N	A	 	3194	37	98	3199	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2015	 	 	 	 	 	 	 	 	WARRIOR	073	 	 	 	 	0
BH	1	AL0012400	 	19910430	 	BIRMINGHAM	AL	7	6	3	3	N	 	3070	010N	 	 	0	37	98	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2015	 	 	 	 	 	 	 	 	UNIV OF AL: BIRMINGHAM	073	 	 	 	 	0
BH	1	AL0012500	 	19910430	 	TRAFFORD	AL	7	6	3	1	N	 	3070	010N	 	 	639	37	98	645	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2015	 	 	 	 	 	 	 	 	TRAFFORD	073	 	 	 	 	0
BH	1	AL0012600	 	19910430	19910101	MORRIS	AL	7	6	3	1	N	 	3070	010N	A	 	1926	37	98	1903	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2015	 	 	 	 	 	 	 	 	MORRIS	073	 	 	 	 	0
BH	1	AL0012700	 	19910430	 	BROOKSIDE	AL	7	6	3	1	N	 	3070	010N	 	 	1335	37	98	1339	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2015	 	 	 	 	 	 	 	 	BROOKSIDE	073	 	 	 	 	0
BH	1	AL0012800	 	20001012	 	BIRMINGHAM	AL	7	6	3	0	N	AL0010000	3070	010N	 	20000101	54	37	98	55	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2015	 	 	 	 	 	 	 	 	CARDIFF	073	 	 	 	 	0
BH	1	AL0012900	 	19910430	19910101	KIMBERLY	AL	6	6	3	1	N	 	3070	010N	A	 	2868	37	98	2788	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2015	 	 	 	 	 	 	 	 	KIMBERLY	073	 	 	 	 	0
BH	1	AL0013000	 	20001012	 	BIRMINGHAM	AL	7	6	3	0	N	AL0010000	3070	010N	 	20000101	202	5	98	198	60	37	98	61	0	 	 	0	0	 	 	0	0	 	 	0	2015	 	 	 	 	 	 	 	 	COUNTY LINE	009	073	 	 	 	0
BH	1	AL0013200	 	20130722	 	MCCALLA	AL	7	6	3	6	N	 	3070	010N	 	 	0	37	98	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2015	 	 	 	 	 	 	 	 	TANNEHILL IRONWORKS H SP	073	 	 	 	 	0
BH	1	AL0013400	 	20120723	 	BIRMINGHAM	AL	7	6	3	3	N	 	3070	010N	 	 	0	37	98	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2015	 	 	 	 	 	 	 	 	JEFFERSON STATE COMM COL	073	 	 	 	 	0
BH	1	AL0013500	 	20090629	 	BIRMINGHAM	AL	7	6	3	5	N	 	3070	010N	 	 	0	37	98	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2015	 	 	 	 	 	 	 	 	NORFOLK SOUTHERN RAILWAY	073	 	 	 	 	0
BH	1	AL0014100	 	20120724	 	BIRMINGHAM	AL	7	6	3	3	N	 	3070	010N	 	 	0	37	98	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2015	 	 	 	 	 	 	 	 	SAMFORD UNIVERSITY	073	 	 	 	 	0
BH	1	AL0014500	 	20120724	 	TRUSSVILLE	AL	7	6	3	5	N	 	3070	010N	 	 	0	37	98	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2015	 	 	 	 	 	 	 	 	TRUSSVILLE FD F&EXP I U	073	 	 	 	 	0
BH	1	AL0020000	 	19910430	19910101	MOBILE	AL	9A	6	3	2	N	 	3490	015S	A	 	105181	49	547	104436	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2015	 	 	 	 	 	 	 	 	MOBILE	097	 	 	 	 	0
BH	1	AL0020100	 	19910430	19910101	MOBILE	AL	1C	6	3	1	Y	 	3490	015S	A	 	250346	49	547	250655	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2015	Z	Z	Z	Z	 	 	 	 	MOBILE	097	 	 	 	 	0
BH	1	AL0020200	 	19910430	19910101	PRICHARD	AL	5	6	3	1	N	 	3490	015S	A	 	22236	49	547	22344	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2015	 	 	 	 	 	 	 	 	PRICHARD	097	 	 	 	 	0
BH	1	AL0020300	 	19910430	19930401	MOBILE	AL	6	6	3	1	N	 	3490	015S	A	 	5954	49	547	5989	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2015	 	 	 	 	 	 	 	 	CHICKASAW	097	 	 	 	 	0
BH	1	AL0020400	 	19910430	19910101	CITRONELLE	AL	6	6	3	1	N	 	3490	015S	A	 	3881	49	547	3868	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2015	 	 	 	 	 	 	 	 	CITRONELLE	097	 	 	 	 	0
BH	1	AL0020500	 	19910430	19910101	SARALAND	AL	5	6	3	1	N	 	3490	015S	A	 	13778	49	547	13735	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2015	 	 	 	 	 	 	 	 	SARALAND	097	 	 	 	 	0
BH	1	AL0020600	 	19910430	19910101	BAYOU LA BATRE	AL	6	6	3	1	N	 	3490	015S	A	 	2621	49	547	2626	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2015	 	 	 	 	 	 	 	 	BAYOU LA BATRE	097	 	 	 	 	0
BH	1	AL0020700	 	19910430	19910101	SATSUMA	AL	6	6	3	1	N	 	3490	015S	A	 	6169	49	547	6156	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2015	 	 	 	 	 	 	 	 	SATSUMA	097	 	 	 	 	0
BH	1	AL0020800	 	19910430	19930201	MOUNT VERNON	AL	7	6	3	1	N	 	3490	015S	A	 	1557	49	547	1552	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2015	 	 	 	 	 	 	 	 	MOUNT VERNON	097	 	 	 	 	0
BH	1	AL0020900	 	20001012	19910101	WILMER	AL	7	6	3	0	N	AL0020000	3490	015S	A	20000101	0	49	547	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2015	 	 	 	 	 	 	 	 	WILMER	097	 	 	 	 	0
BH	1	AL0021200	 	19910430	19910101	CREOLA	AL	7	6	3	1	N	 	3490	015S	A	 	1947	49	547	1922	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2015	 	 	 	 	 	 	 	 	CREOLA	097	 	 	 	 	0
BH	1	AL0021300	 	20140919	 	MOBILE	AL	7	6	3	5	N	 	3490	015S	 	 	0	49	547	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2015	 	 	 	 	 	 	 	 	MOBILE REGIONAL AIRPORT	097	 	 	 	 	0
BH	1	AL0021400	 	19910430	19910101	MOBILE	AL	7	6	3	3	N	 	3490	015S	A	 	0	49	547	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2015	 	 	 	 	 	 	 	 	UNIV OF SOUTH ALABAMA	097	 	 	 	 	0
